latitud,longitud,area_construida,area_total,dormitorios,banos,estacionamiento,bodega,piscina,quincho,precio_uf,comuna,distancia_a_estacion_cercana,estacion_cercana,metro
-33.4819889,-70.5838997,89.0,180.0,3,2,Si,Si,Si,Si,5924.09,MACUL,561.9633342,Los Presidentes,Si
-33.5186911,-70.5906685,82.0,231.0,4,2,Si,Si,Si,Si,4690.0,LA FLORIDA,558.5835789,Vicuna Mackenna,Si
-33.5398885,-70.5884146,,380.0,3,3,Si,Si,Si,Si,8024.45,LA FLORIDA,558.4506998,Rojas Magallanes,Si
-33.5029918,-70.6200329,154.0,210.0,5,2,Si,Si,Si,Si,4496.92,SAN JOAQUIN,554.0965697,San Joaquin,Si
-33.5029918,-70.6200329,154.0,210.0,5,2,Si,Si,Si,Si,4496.92,SAN JOAQUIN,554.0965697,San Joaquin,Si
-33.5270388,-70.6092614,62.37,297.0,3,1,,Si,Si,Si,2900.0,LA FLORIDA,553.4705123,Santa Julia,Si
-33.5270388,-70.6092614,62.37,297.0,3,1,Si,Si,Si,Si,2900.0,LA FLORIDA,553.4705123,Santa Julia,Si
-33.5270388,-70.6092614,62.37,297.0,3,1,Si,Si,Si,Si,2900.0,LA FLORIDA,553.4705123,Santa Julia,Si
-33.453753,-70.7098161,110.0,150.0,5,2,Si,Si,Si,Si,3766.0,LO PRADO,551.8860082,Las Rejas,Si
-33.593164,-70.575572,40.0,166.0,2,1,No,No,No,No,1478.000006,PUENTE ALTO,551.106242,Protectora de la Infancia,Si
-33.48252,-70.66086,168.0,206.0,5,2,Si,Si,Si,Si,4495.0,PEDRO AGUIRRE CERDA,550.0167452,Pesidente Pedro Aguirre Cerda,Si
-33.43207,-70.6361851,100.44,117.7,4,1,Si,Si,Si,Si,3500.6,RECOLETA,548.4615539,Baquedano,Si
-33.43207,-70.6361851,100.44,117.7,4,1,Si,Si,Si,Si,3500.6,RECOLETA,548.4615539,Baquedano,Si
-33.43207,-70.6361851,100.44,117.7,4,1,Si,Si,Si,Si,3500.6,RECOLETA,548.4615539,Baquedano,Si
-33.43207,-70.6361851,100.44,117.7,4,1,Si,Si,Si,Si,3504.66,RECOLETA,548.4615539,Baquedano,Si
-33.3706602,-70.6924004,105.0,172.0,2,2,Si,Si,Si,Si,2320.0,CONCHALI,546.1649604,Los Libertadores,Si
-33.59614639,-70.5768845,130.0,180.0,4,3,Si,Si,Si,Si,2200.0,PUENTE ALTO,545.7984681,Las Mercedes,Si
-33.5977065,-70.5736228,100.0,250.0,3,3,Si,Si,Si,Si,2019.575,PUENTE ALTO,544.1760018,Las Mercedes,Si
-33.4595021,-70.5691387,71.0,275.0,3,1,Si,Si,Si,Si,7600.0,LA REINA,543.142833,Los Orientales,Si
-33.3607232,-70.688056,100.0,120.0,2,1,Si,Si,Si,Si,3100.0,HUECHURABA,541.7180377,Los Libertadores,Si
-33.4357699,-70.7061833,140.0,200.0,4,4,Si,Si,Si,Si,4173.79,QUINTA NORMAL,538.7811142,Blanqueado,Si
-33.4829079,-70.6779741,80.0,180.0,3,1,Si,Si,Si,Si,2700.0,PEDRO AGUIRRE CERDA,538.28893,Lo Valledor,Si
-33.4522809,-70.7143512,117.0,207.0,3,2,Si,Si,Si,Si,2960.0,LO PRADO,536.5656516,Pajaritos,Si
-33.4612796,-70.7326644,109.0,190.0,2,2,Si,Si,Si,Si,4250.0,PUDAHUEL,535.4138915,Laguna Sur,Si
-33.4521079,-70.7068915,87.0,180.0,3,1,Si,Si,Si,Si,3624.0,LO PRADO,534.8626502,Las Rejas,Si
-33.4521079,-70.7068915,87.0,180.0,3,1,Si,Si,Si,Si,3624.0,LO PRADO,534.8626502,Las Rejas,Si
-33.4380828,-70.7184574,88.0,200.0,4,2,Si,Si,Si,Si,2990.0,LO PRADO,533.3203503,Lo Prado,Si
-33.4380828,-70.7184574,88.0,200.0,4,2,Si,Si,Si,Si,2990.0,LO PRADO,533.3203503,Lo Prado,Si
-33.4344249,-70.5755854,112.0,310.0,4,2,No,No,No,No,4318.93,LA REINA,532.1383144,Principe de Gales,Si
-33.45828581,-70.61187439,134.0,372.0,4,2,Si,Si,Si,Si,13500.0,NUNOA,531.2587059,Monsenor Eyzaguirre,Si
-33.4231725,-70.5953551,170.0,400.0,3,1,Si,Si,Si,Si,14000.0,PROVIDENCIA,531.2387059,Cristobal Colon,Si
-33.505476,-70.660059,97.0,407.0,1,1,No,No,No,No,2981.31,SAN MIGUEL,530.6341207,Cuidad del Nino,Si
-33.565671,-70.58021,96.0,186.0,3,1,No,No,No,No,1897.17,PUENTE ALTO,526.9778933,Elisa Correa,Si
-33.4462713,-70.7359607,36.0,108.0,1,1,Si,Si,Si,Si,1268.0,LO PRADO,526.2941932,Pudahuel,Si
-33.47795114,-70.74847805,45.0,128.0,3,1,Si,Si,Si,Si,1947.0,MAIPU,525.806968,Monte Tabor,Si
-33.45926148,-70.59408524,125.0,180.0,4,2,Si,Si,Si,Si,9909.39,NUNOA,524.6779847,Chile Espana,Si
-33.452095,-70.705266,140.0,140.0,4,3,Si,Si,Si,Si,3446.74,ESTACION CENTRAL,520.8655297,Las Rejas,Si
-33.4054984,-70.5494962,134.0,317.0,5,3,Si,Si,Si,Si,13800.0,LAS CONDES,519.4443955,Los Dominicos,Si
-33.3918409,-70.637411,112.0,162.0,4,1,,Si,Si,Si,4575.01,RECOLETA,517.5250121,Zapadores,Si
-33.5345428,-70.597536,113.0,374.0,3,2,Si,Si,Si,Si,6476.0,LA FLORIDA,516.1418414,Rojas Magallanes,Si
-33.5099621,-70.5850073,130.0,136.0,4,3,Si,Si,Si,Si,9424.69,PENALOLEN,511.3408149,Macul,Si
-33.4564555,-70.5547984,87.4,222.0,3,2,Si,Si,Si,Si,8300.0,LA REINA,510.2464915,Fernando Castillo Velasco,Si
-33.4561084,-70.5614195,50.0,300.0,2,1,Si,Si,Si,Si,6731.92,LA REINA,508.8608868,Fernando Castillo Velasco,Si
-33.3882194,-70.6834594,127.0,289.0,5,3,No,No,No,No,2026.16,CONCHALI,508.3749927,Vivaceta,Si
-33.4443978,-70.6375614,52.0,52.0,2,1,No,No,Si,Si,1926.82,SANTIAGO,504.1395719,Universidad Catolica,Si
-33.4478207,-70.7275002,100.0,170.0,5,1,Si,Si,Si,Si,4308.43,LO PRADO,503.3262037,San Pablo,Si
-33.4929486,-70.5801707,140.0,254.0,4,3,Si,Si,Si,Si,5200.0,PENALOLEN,502.9219507,Quilin,Si
-33.455903,-70.566404,115.0,365.0,3,2,No,No,No,No,6050.0,LA REINA,501.2371195,Plaza Egana,Si
-33.4706427,-70.7420272,71.0,122.0,3,2,,Si,Si,Si,1954.953,MAIPU,498.783752,Las Parcelas,Si
-33.4918603,-70.5773098,132.0,181.0,4,3,Si,Si,Si,Si,6990.0,PENALOLEN,496.4871109,Quilin,Si
-33.4918603,-70.5773098,132.0,181.0,4,3,Si,Si,Si,Si,6990.0,PENALOLEN,496.4871109,Quilin,Si
-33.49394,-70.58699,120.0,200.0,4,2,Si,Si,Si,Si,3177.47,MACUL,495.3364109,Las Torres,Si
-33.4612281,-70.5785567,115.0,240.0,4,2,Si,Si,Si,Si,8990.0,NUNOA,494.0938383,Los Orientales,Si
-33.45347568,-70.64086949,260.0,190.0,5,4,Si,Si,Si,Si,6462.64,SANTIAGO,492.5890397,Matta,Si
-33.48251,-70.74054,50.0,180.0,3,1,No,No,No,No,1305.97,MAIPU,490.6324999,Monte Tabor,Si
-33.4192413,-70.6606755,110.0,110.0,4,2,Si,Si,Si,Si,3769.88,INDEPENDENCIA,488.6377261,Hospitales,Si
-33.485031,-70.576429,132.0,181.0,4,3,Si,Si,Si,Si,6999.0,PENALOLEN,485.789018,Quilin,Si
-33.442379,-70.672198,205.0,228.0,4,2,Si,Si,Si,Si,7000.0,SANTIAGO,485.6222503,Cumming,Si
-33.4490817,-70.6161598,204.0,334.0,5,5,Si,Si,Si,Si,14300.0,NUNOA,484.3507214,Monsenor Eyzaguirre,Si
-33.4490817,-70.6161598,204.0,334.0,5,5,,Si,Si,Si,14300.0,NUNOA,484.3507214,Monsenor Eyzaguirre,Si
-33.4490817,-70.6161598,204.0,334.0,5,5,Si,Si,Si,Si,14300.0,NUNOA,484.3507214,Monsenor Eyzaguirre,Si
-33.4512536,-70.5836499,,243.0,5,2,Si,Si,Si,Si,9982.0,NUNOA,484.1949088,Villa Frei,Si
-33.5098234,-70.5852664,130.0,136.0,4,3,Si,Si,Si,Si,9424.69,PENALOLEN,483.8746586,Macul,Si
-33.4737398,-70.7354496,115.0,311.0,4,2,No,No,No,No,2357.27,MAIPU,477.894593,Las Parcelas,Si
-33.429061,-70.580887,210.0,210.0,4,3,Si,Si,Si,Si,13800.0,LAS CONDES,475.3275607,Francisco Bilbao,Si
-33.5308514,-70.5948318,120.0,427.0,3,2,Si,Si,Si,Si,7001.2,LA FLORIDA,474.8308709,Vicente Valdes,Si
-33.429072,-70.5809092,133.0,210.0,3,2,Si,Si,Si,Si,13850.0,LAS CONDES,472.8805773,Francisco Bilbao,Si
-33.4118641,-70.5423616,126.0,197.0,4,3,Si,Si,Si,Si,10083.0,LAS CONDES,470.9855366,Los Dominicos,Si
-33.477281,-70.6269574,120.0,165.0,5,1,Si,Si,Si,Si,6739.73,SAN JOAQUIN,467.7845461,Rodrigo de Araya,Si
-33.4685169,-70.6202145,100.0,120.0,3,2,Si,Si,Si,Si,4039.15,NUNOA,467.5490248,Nuble,Si
-33.41261349,-70.55767135,103.0,170.0,3,2,Si,Si,Si,Si,8920.0,LAS CONDES,466.5165766,Hernando de Magallanes,Si
-33.4526355,-70.7053818,140.0,140.0,4,2,Si,Si,Si,Si,5100.0,ESTACION CENTRAL,466.2842876,Las Rejas,Si
-33.4526355,-70.7053818,140.0,140.0,4,2,Si,Si,Si,Si,5100.0,ESTACION CENTRAL,466.2842876,Las Rejas,Si
-33.4497593,-70.5746024,78.0,242.0,3,1,Si,Si,Si,Si,5382.84,NUNOA,465.0805118,Simon Bolivar,Si
-33.4497593,-70.5746024,78.0,242.0,3,1,Si,Si,Si,Si,5645.0,NUNOA,465.0805118,Simon Bolivar,Si
-33.4507715,-70.5964622,110.0,130.0,3,3,Si,Si,Si,Si,9200.0,NUNOA,462.4453599,Chile Espana,Si
-33.4988944,-70.581734,,190.0,3,2,Si,Si,Si,Si,4577.71,PENALOLEN,460.221418,Las Torres,Si
-33.4404513,-70.5687126,140.0,200.0,4,4,Si,Si,Si,Si,11299.0,LA REINA,459.0853586,Principe de Gales,Si
-33.5306199,-70.6596232,142.0,400.0,3,2,Si,Si,Si,Si,8347.58,LA CISTERNA,456.9607669,El Parron,Si
-33.45693218,-70.56786945,93.0,93.0,3,3,Si,Si,Si,Si,7925.0,LA REINA,455.1214387,Plaza Egana,Si
-33.45693218,-70.56786945,93.0,93.0,3,3,Si,Si,Si,Si,7925.0,LA REINA,455.1214387,Plaza Egana,Si
-33.45693218,-70.56786945,93.0,93.0,3,3,Si,Si,Si,Si,7925.0,LA REINA,455.1214387,Plaza Egana,Si
-33.45693218,-70.56786945,93.0,93.0,3,3,Si,Si,Si,Si,7925.0,LA REINA,455.1214387,Plaza Egana,Si
-33.45546,-70.55454,123.96,204.0,3,3,Si,Si,Si,Si,8000.0,LA REINA,454.5764842,Fernando Castillo Velasco,Si
-33.3928554,-70.6384084,130.0,162.0,3,2,Si,Si,Si,Si,4600.0,RECOLETA,453.484065,Zapadores,Si
-33.449847,-70.606247,186.0,426.0,5,3,Si,Si,Si,Si,12990.0,NUNOA,450.4223018,Nunoa,Si
-33.46943907,-70.62080851,120.0,130.0,4,2,Si,Si,Si,Si,2558.13,NUNOA,445.481982,Nuble,Si
-33.4534466,-70.7139545,80.0,200.0,4,1,Si,Si,Si,Si,295.94,LO PRADO,443.5822247,Pajaritos,Si
-33.4953363,-70.7529711,84.0,250.0,4,3,Si,Si,Si,Si,3914.4336,MAIPU,443.4766567,Santiago Bueras,Si
-33.4441884,-70.6357014,221.24,160.0,5,5,Si,Si,Si,Si,6800.0,SANTIAGO,443.3728783,Parque Bustamante,Si
-33.5039988,-70.6105827,175.0,346.0,4,3,,Si,Si,Si,10200.0,MACUL,443.028276,Pedrero,Si
-33.5302529,-70.6638941,95.0,170.0,4,2,Si,Si,Si,Si,4000.0,LA CISTERNA,439.8539896,El Parron,Si
-33.4035319,-70.5444193,190.0,335.0,4,4,Si,Si,Si,Si,12600.0,LAS CONDES,437.8721788,Los Dominicos,Si
-33.535879,-70.597031,95.0,165.0,3,1,,Si,Si,Si,4230.0,LA FLORIDA,437.423559,Rojas Magallanes,Si
-33.535879,-70.597031,95.0,165.0,3,1,Si,Si,Si,Si,4230.0,LA FLORIDA,437.423559,Rojas Magallanes,Si
-33.4600887,-70.6985932,66.0,165.0,3,1,Si,Si,Si,Si,4039.15,ESTACION CENTRAL,435.6887023,Ecuador,Si
-33.599316,-70.5737981,130.9,139.0,4,2,Si,Si,Si,Si,2113.825,PUENTE ALTO,429.4118607,Las Mercedes,Si
-33.4543545,-70.7190075,130.0,130.0,4,2,Si,Si,Si,Si,4173.79,LO PRADO,429.1436881,Pajaritos,Si
-33.4543545,-70.7190075,,130.0,4,2,Si,Si,Si,Si,4178.63,LO PRADO,429.1436881,Pajaritos,Si
-33.485511,-70.576788,132.0,181.0,4,3,Si,Si,Si,Si,7500.0,PENALOLEN,428.7183924,Quilin,Si
-33.4976214,-70.5904262,118.0,138.0,3,2,Si,Si,Si,Si,4846.98,MACUL,427.0736939,Las Torres,Si
-33.497621,-70.590426,138.0,138.0,4,2,Si,Si,Si,Si,4981.62,MACUL,427.0660488,Las Torres,Si
-33.5224599,-70.6629675,111.0,471.0,4,2,No,No,No,No,3473.47,LA CISTERNA,426.5262508,El Parron,Si
-33.5361808,-70.6603099,104.0,345.0,4,2,Si,Si,Si,Si,5654.81,LA CISTERNA,425.8834847,La Cisterna,Si
-33.5056366,-70.6088693,95.0,278.0,3,1,Si,Si,Si,Si,5980.0,MACUL,425.2868332,Pedrero,Si
-33.45033,-70.58067,120.0,165.0,3,4,Si,Si,Si,Si,8350.0,NUNOA,423.8840997,Villa Frei,Si
-33.4781506,-70.7446206,52.2,162.0,3,1,Si,Si,Si,Si,2310.396,MAIPU,417.2449223,Monte Tabor,Si
-33.5529992,-70.5824317,90.0,137.0,4,3,Si,Si,Si,Si,3365.96,LA FLORIDA,416.9378434,San Jose de la Estrella,Si
-33.4190726,-70.5876858,,310.0,4,2,No,No,No,No,9618.81,LAS CONDES,416.3348388,Alcantara,Si
-33.40633246,-70.65689522,81.0,95.0,2,1,Si,Si,Si,Si,2827.41,INDEPENDENCIA,416.0882605,Plaza Chacabuco,Si
-33.6009049,-70.5815265,113.0,178.0,4,3,Si,Si,Si,Si,2745.0,PUENTE ALTO,413.1208813,Las Mercedes,Si
-33.4564084,-70.5569494,150.0,243.0,4,2,,Si,Si,Si,9500.0,LA REINA,410.7009097,Fernando Castillo Velasco,Si
-33.492013,-70.580665,106.0,133.2,4,2,Si,Si,Si,Si,5200.0,PENALOLEN,410.4449415,Quilin,Si
-33.410009,-70.6431262,145.0,213.0,5,3,Si,Si,Si,Si,6150.0,RECOLETA,405.3164818,Cementerios,Si
-33.4995553,-70.5823462,131.0,181.0,3,3,Si,Si,Si,Si,10000.0,PENALOLEN,405.1660416,Las Torres,Si
-33.525559,-70.6655382,134.0,331.0,3,1,Si,Si,Si,Si,5250.9,LA CISTERNA,404.9061649,El Parron,Si
-33.5127448,-70.6541816,104.0,104.0,3,3,Si,Si,Si,Si,6590.0,SAN MIGUEL,404.6898269,Cuidad del Nino,Si
-33.45908106,-70.59887931,140.0,420.0,3,2,Si,Si,Si,Si,12252.1,NUNOA,404.5461505,Chile Espana,Si
-33.4427898,-70.5748355,136.0,219.0,4,2,Si,Si,Si,Si,7943.67,NUNOA,404.0316162,Principe de Gales,Si
-33.4427898,-70.5748355,136.0,219.0,4,2,,Si,Si,Si,8051.38,NUNOA,404.0316162,Principe de Gales,Si
-33.5342354,-70.6669164,133.0,258.0,5,2,Si,Si,Si,Si,6480.0,LA CISTERNA,402.7817166,La Cisterna,Si
-33.4227193,-70.5893759,150.0,200.0,5,2,Si,Si,Si,Si,14990.0,LAS CONDES,402.1976691,Cristobal Colon,Si
-33.4227193,-70.5893759,150.0,200.0,5,2,Si,Si,Si,Si,14990.0,LAS CONDES,402.1976691,Cristobal Colon,Si
-33.4227416,-70.5893657,150.0,200.0,5,2,Si,Si,Si,Si,14900.0,LAS CONDES,400.624593,Cristobal Colon,Si
-33.5280762,-70.6579503,116.0,302.0,2,2,Si,Si,Si,Si,6900.0,LA CISTERNA,397.5514625,El Parron,Si
-33.4438608,-70.6276993,140.0,298.0,3,4,Si,Si,Si,Si,11740.0,PROVIDENCIA,395.3581406,Parque Bustamante,Si
-33.4065463,-70.548595,138.0,317.0,5,3,Si,Si,Si,Si,13800.0,LAS CONDES,394.6357826,Los Dominicos,Si
-33.4575342,-70.6006628,95.0,150.0,4,2,,Si,Si,Si,8350.0,NUNOA,388.5066573,Chile Espana,Si
-33.4575342,-70.6006628,95.0,150.0,4,2,Si,Si,Si,Si,8700.0,NUNOA,388.5066573,Chile Espana,Si
-33.44408807,-70.64053848,87.0,110.0,3,2,Si,Si,Si,Si,6460.0,SANTIAGO,386.9075781,Universidad Catolica,Si
-33.4969906,-70.5829511,116.0,185.0,3,1,Si,Si,Si,Si,4039.15,PENALOLEN,386.1983476,Las Torres,Si
-33.4842521,-70.6222414,180.0,140.0,4,4,Si,Si,Si,Si,5116.26,SAN JOAQUIN,386.0634633,Carlos Valdovinos,Si
-33.580125,-70.584359,74.0,178.0,3,2,No,No,No,No,2360.73,PUENTE ALTO,383.2170403,Hospital Sotero del Rio,Si
-33.4575073,-70.6005984,90.0,145.0,3,2,Si,Si,Si,Si,7830.0,NUNOA,381.7048736,Chile Espana,Si
-33.4801899,-70.7486569,61.74,72.72,3,1,Si,Si,Si,Si,1688.3658,MAIPU,381.654226,Monte Tabor,Si
-33.53866721,-70.58971167,109.0,412.0,3,1,Si,Si,Si,Si,6758.85,LA FLORIDA,380.6527172,Rojas Magallanes,Si
-33.5908984,-70.5834837,85.0,105.0,4,1,Si,Si,Si,Si,1485.0,PUENTE ALTO,380.0010901,Protectora de la Infancia,Si
-33.49077487,-70.61391844,95.0,195.0,4,2,Si,Si,Si,Si,5385.54,MACUL,377.8478274,Camino Agricola,Si
-33.441997,-70.738702,86.0,186.0,4,1,No,No,No,No,1288.1,LO PRADO,376.8318723,Pudahuel,Si
-33.450439,-70.6161904,160.0,280.0,5,2,Si,Si,Si,Si,13746.0,NUNOA,369.6800801,Monsenor Eyzaguirre,Si
-33.5999097,-70.5807229,140.0,150.0,4,3,Si,Si,Si,Si,2558.13,PUENTE ALTO,367.2206217,Las Mercedes,Si
-33.56504032,-70.58506638,96.48,83.3,4,2,Si,Si,Si,Si,3490.0,LA FLORIDA,365.744632,Los Quillayes,Si
-33.459059,-70.607768,134.0,372.0,4,2,Si,Si,Si,Si,12475.0,NUNOA,365.5627579,Estadio Nacional,Si
-33.3940619,-70.668127,115.0,160.0,4,2,,Si,Si,Si,4443.07,CONCHALI,365.455037,Conchali,Si
-33.3940619,-70.668127,115.0,160.0,4,2,Si,Si,Si,Si,4443.07,CONCHALI,365.455037,Conchali,Si
-33.3940619,-70.668127,115.0,160.0,4,2,Si,Si,Si,Si,4443.07,CONCHALI,365.455037,Conchali,Si
-33.4799265,-70.6520344,100.0,243.0,3,2,Si,Si,Si,Si,4173.79,SAN MIGUEL,362.5151805,El Llano,Si
-33.45307079,-70.57677269,127.0,375.0,4,2,Si,Si,Si,Si,13000.0,NUNOA,361.6851294,Villa Frei,Si
-33.5125274,-70.7544347,122.0,200.0,3,1,Si,Si,Si,Si,3366.0,MAIPU,361.2413909,Plaza de Maipu,Si
-33.4301639,-70.5815626,120.0,120.0,3,3,Si,Si,Si,Si,10500.0,LAS CONDES,360.0263931,Francisco Bilbao,Si
-33.4621434,-70.5773208,80.0,200.0,4,2,Si,Si,Si,Si,9500.0,NUNOA,357.810992,Los Orientales,Si
-33.5108422,-70.6084013,66.0,168.0,3,1,Si,Si,Si,Si,4308.43,LA FLORIDA,357.234611,Mirador,Si
-33.51126829,-70.60875328,72.0,168.0,3,1,Si,Si,Si,Si,3904.51,LA FLORIDA,355.1922448,Mirador,Si
-33.60094803,-70.58091402,118.0,118.0,4,3,Si,Si,Si,Si,2499.5,PUENTE ALTO,352.0303314,Las Mercedes,Si
-33.5069073,-70.5926764,118.0,406.0,3,2,Si,Si,Si,Si,4800.0,MACUL,350.8374246,Macul,Si
-33.5014923,-70.6133016,70.0,264.0,3,1,Si,Si,Si,Si,5240.0,MACUL,350.503898,San Joaquin,Si
-33.51392,-70.65811,132.0,284.0,4,2,Si,Si,Si,Si,4308.43,SAN MIGUEL,350.0772772,Lo Ovalle,Si
-33.451995,-70.598538,118.0,254.0,3,1,No,No,No,No,4686.37,NUNOA,344.318646,Chile Espana,Si
-33.451995,-70.598538,118.0,254.0,3,1,No,No,No,No,4042.57,NUNOA,344.318646,Chile Espana,Si
-33.3885384,-70.6399952,105.0,269.0,5,2,No,No,No,No,1415.3,RECOLETA,344.2553936,Zapadores,Si
-33.4802171,-70.742705,139.0,217.0,5,3,Si,Si,Si,Si,3894.0,MAIPU,340.2201642,Monte Tabor,Si
-33.547109,-70.591484,115.0,162.0,5,2,Si,Si,Si,Si,5116.26,LA FLORIDA,339.4162341,Trinidad,Si
-33.5067726,-70.5878356,44.0,183.0,3,1,No,No,No,No,1151.4,PENALOLEN,334.3456014,Macul,Si
-33.4478763,-70.5745741,100.0,300.0,4,2,Si,Si,Si,Si,9900.0,NUNOA,323.1705324,Simon Bolivar,Si
-33.4478763,-70.5745741,100.0,300.0,4,2,Si,Si,Si,Si,10000.0,NUNOA,323.1705324,Simon Bolivar,Si
-33.4813444,-70.679601,90.0,120.0,4,1,Si,Si,Si,Si,4039.15,PEDRO AGUIRRE CERDA,322.7877501,Lo Valledor,Si
-33.452704,-70.582722,126.0,214.0,4,1,Si,Si,Si,Si,7800.0,NUNOA,320.8005143,Villa Frei,Si
-33.4600258,-70.60403466,80.0,100.0,4,1,Si,Si,Si,Si,4039.15,NUNOA,319.5096267,Estadio Nacional,Si
-33.507336,-70.615456,55.0,175.0,3,1,Si,Si,Si,Si,4200.0,SAN JOAQUIN,316.9173078,Pedrero,Si
-33.5102234,-70.6596727,70.0,200.0,2,1,Si,Si,Si,Si,4176.0,SAN MIGUEL,315.6706013,Cuidad del Nino,Si
-33.4601002,-70.6040652,80.0,100.0,3,1,Si,Si,Si,Si,4033.0,NUNOA,311.993857,Estadio Nacional,Si
-33.5376525,-70.5954361,132.0,294.0,4,3,No,No,No,No,2814.1,LA FLORIDA,308.4302751,Rojas Magallanes,Si
-33.4630828,-70.5767397,76.0,150.0,4,1,Si,Si,Si,Si,6490.0,NUNOA,307.3034775,Los Orientales,Si
-33.5380154,-70.5901464,109.0,412.0,3,1,Si,Si,Si,Si,6731.92,LA FLORIDA,306.79597,Rojas Magallanes,Si
-33.4509809,-70.615847,160.0,280.0,5,2,Si,Si,Si,Si,13746.0,NUNOA,305.7121556,Monsenor Eyzaguirre,Si
-33.6099308,-70.5728703,140.0,205.0,4,2,Si,Si,Si,Si,3367.5,PUENTE ALTO,305.0637365,Plaza Puente Alto,Si
-33.5051495,-70.6117627,81.0,264.0,4,3,Si,Si,Si,Si,7135.84,MACUL,296.6127432,Pedrero,Si
-33.4777912,-70.7414174,60.0,180.0,3,1,Si,Si,Si,Si,2399.2584,MAIPU,295.3530125,Las Parcelas,Si
-33.5987715,-70.5782852,105.0,170.0,4,3,Si,Si,Si,Si,2558.13,PUENTE ALTO,292.5264311,Las Mercedes,Si
-33.5987715,-70.5782852,105.0,170.0,4,3,Si,Si,Si,Si,2558.13,PUENTE ALTO,292.5264311,Las Mercedes,Si
-33.41428,-70.59357,80.0,100.0,5,1,Si,Si,Si,Si,1534.88,LAS CONDES,292.1127351,El Golf,Si
-33.5307137,-70.6084437,139.0,144.0,4,1,Si,Si,Si,Si,2477.35,LA FLORIDA,288.0685228,Santa Julia,Si
-33.5307137,-70.6084437,139.0,144.0,4,1,Si,Si,Si,Si,2477.35,LA FLORIDA,288.0685228,Santa Julia,Si
-33.4699306,-70.6535239,196.0,137.0,4,2,Si,Si,Si,Si,8078.31,SANTIAGO,282.4709183,Rondizzoni,Si
-33.45154222,-70.60599022,106.0,213.0,4,3,Si,Si,Si,Si,8500.0,NUNOA,281.5358735,Nunoa,Si
-33.45154222,-70.60599022,106.0,213.0,4,3,Si,Si,Si,Si,8900.0,NUNOA,281.5358735,Nunoa,Si
-33.4531101,-70.5776537,90.0,161.0,4,3,,Si,Si,Si,7850.0,NUNOA,281.2816898,Villa Frei,Si
-33.45778,-70.59875,100.0,261.0,3,2,Si,Si,Si,Si,6193.37,NUNOA,279.6873969,Chile Espana,Si
-33.45778,-70.59875,123.0,144.0,4,2,Si,Si,Si,Si,8950.0,NUNOA,279.6873969,Chile Espana,Si
-33.45778,-70.59875,123.0,144.0,4,2,Si,Si,Si,Si,8950.0,NUNOA,279.6873969,Chile Espana,Si
-33.5793208,-70.5808112,75.0,133.0,2,1,Si,Si,Si,Si,1279.065,PUENTE ALTO,276.3970854,Hospital Sotero del Rio,Si
-33.5053631,-70.6119787,,264.0,4,3,Si,Si,Si,Si,7135.84,MACUL,271.806845,Pedrero,Si
-33.4514988,-70.5604706,75.0,205.0,3,1,Si,Si,Si,Si,7270.47,LA REINA,271.3662507,Fernando Castillo Velasco,Si
-33.5288537,-70.595397,76.0,176.0,4,1,Si,Si,Si,Si,5900.0,LA FLORIDA,270.9775838,Vicente Valdes,Si
-33.5687606,-70.5864963,68.0,74.0,3,1,Si,Si,Si,Si,1925.33,LA FLORIDA,269.5375456,Elisa Correa,Si
-33.5290491,-70.6621929,70.0,240.0,2,1,Si,Si,Si,Si,3392.89,LA CISTERNA,261.7143714,El Parron,Si
-33.5290491,-70.6621929,70.0,240.0,2,1,Si,Si,Si,Si,3700.0,LA CISTERNA,261.7143714,El Parron,Si
-33.5290491,-70.6621929,70.0,240.0,2,1,Si,Si,Si,Si,3700.0,LA CISTERNA,261.7143714,El Parron,Si
-33.4538433,-70.5600595,97.0,125.0,3,2,,Si,Si,Si,6400.0,LA REINA,257.3837202,Fernando Castillo Velasco,Si
-33.4569104,-70.697042,93.0,166.0,4,3,Si,Si,Si,Si,5090.0,ESTACION CENTRAL,257.1137717,Ecuador,Si
-33.4926865,-70.6150958,96.0,180.0,2,1,No,No,No,No,1760.5,MACUL,255.8676824,Camino Agricola,Si
-33.4926865,-70.6150958,96.0,180.0,2,1,No,No,No,No,1578.16,MACUL,255.8676824,Camino Agricola,Si
-33.49907,-70.65171,138.0,530.0,5,2,Si,Si,Si,Si,10050.0,SAN MIGUEL,252.4480145,Lo Vial,Si
-33.50305929,-70.6570324,104.0,316.0,3,2,Si,Si,Si,Si,6328.01,SAN MIGUEL,252.0165285,Departamental,Si
-33.3949359,-70.6691029,120.0,160.0,1,1,Si,Si,Si,Si,3300.0,CONCHALI,251.099638,Conchali,Si
-33.515897,-70.606048,84.0,180.0,3,2,Si,Si,Si,Si,4340.0,LA FLORIDA,248.3048328,Mirador,Si
-33.5627696,-70.5873063,127.0,512.0,3,1,Si,Si,Si,Si,6462.64,LA FLORIDA,245.3580496,Los Quillayes,Si
-33.4502811,-70.5590761,209.0,434.0,4,3,Si,Si,Si,Si,11100.0,LA REINA,243.0140247,Fernando Castillo Velasco,Si
-33.5226882,-70.5987142,96.0,500.0,3,2,Si,Si,Si,Si,10000.0,LA FLORIDA,231.5249939,Bellavista de la Florida,Si
